Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
6958,49761,40567,Not Specified,45,1090.6,0.07,Regular Air,300.91,23.99,6.3,Lisa DeCherney,British Columbia,West,Corporate,Technology,Office Machines,TI 36X Solar Scientific Calculator,Medium Box,0.38,40568
7558,54081,40612,Low,2,57.5,0.02,Regular Air,-83.18,28.48,1.99,Seth Vernon,British Columbia,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,40614
7921,56640,40780,High,2,29.31,0,Regular Air,-12.78,11.48,5.43,Anthony O'Donnell,British Columbia,West,Corporate,Office Supplies,Paper,Personal Creations™ Ink Jet Cards and Labels,Small Box,0.36,40781
7922,56640,40780,High,11,80.26,0.06,Regular Air,-22.55,6.68,5.66,Anthony O'Donnell,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1923,Small Box,0.37,40781
222,1445,40552,Medium,3,1326.09,0,Regular Air,-20.5505,420.98,19.99,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,40555
223,1445,40552,Medium,30,339.49,0.08,Regular Air,-74.21,11.97,5.81,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,40554
617,4257,40626,Medium,45,253.89,0.01,Regular Air,-83.66,5.58,5.3,Liz Price,British Columbia,West,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,40628
657,4642,40600,Critical,9,65.61,0.08,Regular Air,-39.74,7.28,3.52,Shahid Shariari,British Columbia,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Small Pack,0.68,40601
658,4642,40600,Critical,21,309.62,0,Express Air,-80.2,14.03,9.37,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,0.56,40600
888,6374,40762,Critical,29,857.42,0.07,Express Air,51.18,31.11,3.6,Ricardo Emerson,British Columbia,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",Small Pack,0.64,40763
889,6374,40762,Critical,1,2.24,0.01,Regular Air,-1.97,1.48,0.7,Ricardo Emerson,British Columbia,West,Corporate,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,40764
1509,10916,40612,Medium,23,135.31,0.06,Regular Air,-49.3235,5.74,5.01,Trudy Schmidt,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,40612
1512,10944,40859,High,9,181.66,0,Regular Air,-27.4746,17.98,8.51,Mike Vittorini,British Columbia,West,Small Business,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,40861
1753,12579,40710,Not Specified,5,70.33,0.1,Regular Air,1.07,15.04,1.97,Patrick O'Brill,British Columbia,West,Home Office,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,40710
1936,13889,40790,Medium,49,12979.1,0.03,Delivery Truck,2820.44,258.98,54.31,John Murray,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs,Jumbo Drum,0.55,40791
1953,13986,40827,High,46,1905.79,0.01,Regular Air,675.65,39.48,1.99,Kristina Nunn,British Columbia,West,Consumer,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,40830
2029,14471,40689,Not Specified,44,823.63,0.03,Regular Air,375.02,18.65,3.77,Ralph Kennedy,British Columbia,West,Corporate,Furniture,Office Furnishings,3M Polarizing Light Filter Sleeves,Small Pack,0.39,40689
2030,14471,40689,Not Specified,42,286.73,0.05,Regular Air,-141.51,6.48,7.49,Ralph Kennedy,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 220,Small Box,0.37,40691
2087,14948,40691,Medium,6,647.78,0,Delivery Truck,-144.87,100.98,35.84,Shahid Hopkins,British Columbia,West,Small Business,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,40692
2399,17382,40728,Not Specified,20,2162.8165,0.01,Regular Air,223.254,125.99,8.99,Lena Hernandez,British Columbia,West,Home Office,Technology,Telephones and Communication,M70,Small Box,0.59,40729
2690,19462,40806,Medium,2,206.68,0,Regular Air,-156.47,80.98,35,Mark Cousins,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,40807
2901,20960,40865,Low,19,195.96,0.1,Regular Air,-104.82,10.97,6.5,Giulietta Weimer,British Columbia,West,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,40870
2949,21350,40598,Medium,30,278.94,0.01,Regular Air,-143.7,9.06,9.86,Ralph Kennedy,British Columbia,West,Corporate,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,0.4,40599
3156,22657,40845,High,36,9544.18,0,Express Air,3392.88,256.99,11.25,Ralph Kennedy,British Columbia,West,Corporate,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,Small Box,0.51,40846
3157,22657,40845,High,8,32.92,0.05,Regular Air,-7.73,3.95,2,Ralph Kennedy,British Columbia,West,Corporate,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,40846
3346,23940,40641,Medium,20,138.52,0.03,Regular Air,-895.24,4.48,49,Khloe Miller,British Columbia,West,Home Office,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,40642
3347,23940,40641,Medium,11,1735.59,0.02,Delivery Truck,-506.43,150.89,60.2,Khloe Miller,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy",Jumbo Drum,0.77,40644
3590,25633,40756,Low,36,5140.08,0.06,Delivery Truck,-582.426,145.98,51.92,Sally Knutson,British Columbia,West,Home Office,Furniture,Tables,Bevis Rectangular Conference Tables,Jumbo Box,0.69,40761
3757,26851,40748,High,44,73.64,0.07,Regular Air,-58.87,1.7,1.99,Heather Jas,British Columbia,West,Corporate,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,40750
3827,27298,40866,Low,40,7813.7,0.09,Regular Air,2154.33,199.99,24.49,Philisse Overcash,British Columbia,West,Small Business,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.46,40870
3828,27298,40866,Low,31,164.92,0.04,Regular Air,-54.36,4.98,4.86,Philisse Overcash,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 190,Small Box,0.38,40871
3896,27781,40801,High,47,181.13,0,Regular Air,-11.39,3.69,2.5,Shahid Hopkins,British Columbia,West,Small Business,Office Supplies,Envelopes,Colored Envelopes,Small Box,0.39,40803
4054,28898,40691,Low,44,246,0.1,Regular Air,-207.36,5.78,7.96,Mark Cousins,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 196,Small Box,0.36,40691
4220,29986,40727,Critical,40,1477.39,0.03,Regular Air,641.4015,37.7,2.99,Rob Dowd,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,40727
4485,31938,40751,Medium,13,1193.62,0.08,Delivery Truck,-304.47,89.99,42,Shahid Shariari,British Columbia,West,Consumer,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,40752
4486,31938,40751,Medium,47,363.23,0.05,Regular Air,40.58,7.59,4,Shahid Shariari,British Columbia,West,Consumer,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,40753
4620,32901,40553,Critical,13,49.74,0,Regular Air,17.7,3.75,0.5,Neil Knudson,British Columbia,West,Corporate,Office Supplies,Labels,Avery 496,Small Box,0.37,40554
4680,33287,40655,Critical,44,11904.55,0,Delivery Truck,3909.33,270.97,28.06,Mike Vittorini,British Columbia,West,Small Business,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,40658
5001,35649,40825,Medium,9,43.26,0.1,Regular Air,3.9015,4.82,1.49,Justin Hirsh,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Tuff Stuff™ Recycled Round Ring Binders,Small Box,0.36,40827
5002,35649,40825,Medium,25,174.03,0.02,Regular Air,-42.37,6.48,5.74,Justin Hirsh,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1994,Small Box,0.37,40827
5346,37988,40638,Not Specified,12,189.19,0.08,Regular Air,-56.71,16.06,8.34,Khloe Miller,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Small Box,0.59,40638
5457,38758,40810,Not Specified,7,497.2,0,Regular Air,-219.61,60.98,49,Justin Hirsh,British Columbia,West,Consumer,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,40812
5554,39332,40825,Critical,4,198.72,0.01,Express Air,-34.43,40.97,14.45,Khloe Miller,British Columbia,West,Consumer,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.57,40826
5608,39745,40667,Not Specified,8,955.29,0.05,Delivery Truck,-286.1952,115.99,56.14,Ralph Kennedy,British Columbia,West,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,40668
5678,40134,40825,Low,10,109.37,0.1,Regular Air,-21.66,10.89,4.5,Shahid Hopkins,British Columbia,West,Small Business,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,40832
5679,40134,40825,Low,43,1461.1,0.01,Regular Air,674.46,31.78,1.99,Shahid Hopkins,British Columbia,West,Small Business,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,40829
5680,40134,40825,Low,1,9.75,0,Regular Air,-6.72,4.98,4.72,Shahid Hopkins,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1949,Small Box,0.36,40830
5910,41895,40553,Critical,8,27663.92,0.05,Regular Air,-391.92,3499.99,24.49,Tony Chapman,British Columbia,West,Consumer,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37,40555
6087,43111,40798,High,27,4722.83,0.01,Regular Air,1749.776,165.98,19.99,Sally Knutson,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,0.4,40799
6282,44451,40797,Critical,4,103.9,0.07,Express Air,-19.26,22.98,7.58,Khloe Miller,Nova Scotia,Atlantic,Home Office,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,0.51,40799
6354,45059,40577,Not Specified,35,1327.59,0.05,Express Air,371.28,37.74,2.9,Tony Chapman,Nova Scotia,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-150 Electric Pencil Sharpener,Small Pack,0.59,40578
6355,45059,40577,Not Specified,39,3401.8,0.09,Express Air,-508.87,95.43,19.99,Tony Chapman,Nova Scotia,Atlantic,Consumer,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Small Box,0.79,40579
6362,45155,40589,Low,44,181.61,0.03,Regular Air,-150.259,4.13,5.34,Ralph Kennedy,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,ACCOHIDE® Binder by Acco,Small Box,0.38,40596
6363,45155,40589,Low,35,111.55,0.05,Regular Air,-54.25,3.14,1.92,Ralph Kennedy,Nova Scotia,Atlantic,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,40589
6906,49223,40818,Medium,24,238.25,0.05,Regular Air,-83.55,9.38,7.28,Chuck Clark,Nova Scotia,Atlantic,Corporate,Office Supplies,Storage & Organization,Staples File Caddy,Small Box,0.57,40818
6999,49987,40562,High,15,1795.49,0.05,Delivery Truck,-626.04,114.98,58.72,Tanja Norvell,Nova Scotia,Atlantic,Consumer,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Jumbo Box,0.76,40565
7000,49987,40562,High,4,926.58,0.03,Delivery Truck,-226.512,212.6,52.2,Tanja Norvell,Nova Scotia,Atlantic,Consumer,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.64,40565
7032,50208,40565,Medium,4,38.76,0.1,Express Air,-12.1325,6.23,6.97,Sarah Bern,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,0.36,40566
7138,50945,40550,Critical,27,834.0625,0.01,Regular Air,192.294,35.99,1.25,Vicky Freymann,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,Accessory13,Small Pack,0.57,40552
7210,51462,40716,Medium,15,417.88,0.08,Express Air,-13.95,28.15,8.99,Philisse Overcash,Nova Scotia,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Small Pack,0.57,40718
7218,51494,40758,Critical,42,493.56,0.06,Regular Air,12.73,11.99,5.99,Justin Hirsh,Nova Scotia,Atlantic,Consumer,Technology,Office Machines,TI 30X Scientific Calculator,Medium Box,0.36,40760
7221,51525,40854,Critical,18,360.24,0.04,Express Air,-36.24,19.98,4,Patrick O'Brill,Nova Scotia,Atlantic,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,40856
7222,51525,40854,Critical,46,1463.27,0.09,Regular Air,104.22,34.76,8.22,Patrick O'Brill,Nova Scotia,Atlantic,Home Office,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,40856
7685,55075,40575,Critical,21,556.45,0.08,Delivery Truck,-124.42,25.98,14.36,Lena Hernandez,Nova Scotia,Atlantic,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,40578
8027,57376,40713,Critical,44,442.72,0.07,Regular Air,-168.38,10.52,7.94,Mike Vittorini,Nova Scotia,Atlantic,Small Business,Furniture,Office Furnishings,Ultra Door Pull Handle,Small Pack,0.52,40715
8028,57376,40713,Critical,6,326.893,0.07,Regular Air,-223.212,65.99,5.31,Mike Vittorini,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,3390,Small Box,0.57,40713
8092,57700,40859,Medium,38,1806.43,0.04,Regular Air,134.85,47.98,3.61,Paul MacIntyre,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,40859
8172,58407,40669,High,29,1669.88,0.02,Regular Air,548.92,55.48,14.3,John Grady,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Xerox 194,Small Box,0.37,40672
8191,58593,40794,Critical,29,2018.45,0.08,Regular Air,-812.25,70.71,37.58,Ricardo Emerson,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,0.78,40795
8238,58884,40623,Low,29,87.68,0.03,Regular Air,23.14,2.88,0.99,Chuck Clark,Nova Scotia,Atlantic,Corporate,Office Supplies,Labels,Avery 474,Small Box,0.36,40628
8239,58884,40623,Low,46,3732.25,0.1,Delivery Truck,-1255.86,85.29,60,Chuck Clark,Nova Scotia,Atlantic,Corporate,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Jumbo Drum,0.56,40628
108,706,40794,Critical,42,75.14,0.05,Regular Air,0.82,1.76,0.7,Sarah Jordon,Nova Scotia,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,40796
314,2208,40663,Not Specified,7,82.06,0.07,Regular Air,-26.9905,11.5,7.19,Jack O'Briant,Nova Scotia,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,40665
315,2208,40663,Not Specified,41,23281.05,0.09,Regular Air,9097.645,599.99,24.49,Jack O'Briant,Nova Scotia,Atlantic,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,40664
488,3393,40727,High,7,127.74,0.04,Express Air,-5.57,15.98,4,Steve Carroll,Nova Scotia,Atlantic,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,40728
489,3393,40727,High,33,325.92,0.03,Regular Air,-36.47,9.48,7.29,Steve Carroll,Nova Scotia,Atlantic,Consumer,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Small Pack,0.45,40727
649,4579,40877,High,40,1765.05,0.05,Regular Air,749.2155,43.41,2.99,Dennis Bolton,Nova Scotia,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Satellite Sectional Post Binders,Small Box,0.39,40878
714,5092,40845,Low,3,709.04,0.1,Delivery Truck,-337.92,220.98,64.66,John Castell,Nova Scotia,Atlantic,Consumer,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.62,40845
715,5092,40845,Low,25,978.77,0.06,Regular Air,220.91,38.76,13.26,John Castell,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Xerox 1892,Small Box,0.36,40850
807,5799,40757,Critical,34,9626.86,0.08,Delivery Truck,1882.2,294.62,42.52,Jack O'Briant,Nova Scotia,Atlantic,Small Business,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Jumbo Drum,0.57,40759
919,6596,40745,Low,36,18028.07,0.02,Delivery Truck,8157.7,500.98,28.14,Chad Sievert,Nova Scotia,Atlantic,Corporate,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,40750
1196,8773,40838,Critical,5,220.7875,0.09,Regular Air,-305.316,55.99,5,Sally Matthias,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,40838
1363,9922,40636,Not Specified,24,6408.3,0.1,Delivery Truck,539.54,280.98,35.67,Jack O'Briant,Nova Scotia,Atlantic,Consumer,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,40637
1721,12355,40691,Not Specified,45,168.66,0.08,Regular Air,-167.06,3.95,5.13,Ken Heidel,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,0.59,40693
1961,14021,40609,High,12,27.05,0,Express Air,1,1.82,0.83,Ken Heidel,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 307,Wrap Bag,0.57,40610
2352,16967,40774,Low,5,397.55,0.08,Regular Air,-152.47,83.1,6.13,Brad Norvell,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.45,40776
2353,16967,40774,Low,34,676.26,0.06,Regular Air,181.98,19.98,5.77,Brad Norvell,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,40774
2540,18432,40614,High,42,451.32,0.04,Regular Air,1.16,10.64,5.16,Art Ferguson,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.57,40614
2541,18432,40614,High,15,217.66,0.1,Express Air,-24.91,14.42,6.75,Art Ferguson,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,40614
2542,18432,40614,High,5,1374.67,0.08,Delivery Truck,-126.34,279.81,23.19,Art Ferguson,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.59,40616
2543,18432,40614,High,12,76.42,0.02,Express Air,20.44,5.84,0.83,Art Ferguson,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Smear-Safe Highlighters,Wrap Bag,0.49,40616
2952,21379,40557,High,35,5428.49,0.05,Delivery Truck,-1046.78,150.89,60.2,Charles Sheldon,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy",Jumbo Drum,0.77,40559
3672,26304,40621,Medium,43,7452.137,0.02,Regular Air,2028.357,205.99,5.99,Art Ferguson,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,3285,Small Box,0.59,40622
3825,27266,40794,Critical,9,1031.06,0.03,Regular Air,39.36,115.79,1.99,Art Ferguson,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Small Pack,0.49,40797
4090,29158,40836,High,12,2266.7,0.07,Delivery Truck,180.8,200.98,23.76,Matt Abelman,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,40837
4144,29409,40556,High,23,38.99,0.09,Regular Air,-33.52,1.7,1.99,Sally Matthias,British Columbia,West,Home Office,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,40558
4891,34791,40670,Medium,37,284.58,0.03,Regular Air,33.81,7.59,4,Mary O'Rourke,British Columbia,West,Home Office,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,40672
4892,34791,40670,Medium,9,1010.26,0.01,Regular Air,271.5,104.85,19.99,Mary O'Rourke,British Columbia,West,Home Office,Office Supplies,Paper,Multicolor Computer Printout Paper,Small Box,0.37,40670
4900,34853,40815,Critical,49,651.9,0.16,Regular Air,-74.51,13.73,6.85,Matt Abelman,British Columbia,West,Small Business,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,40818
5106,36359,40870,High,2,68.66,0.06,Regular Air,-29.6,30.98,5.76,Ken Heidel,British Columbia,West,Corporate,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Small Box,0.4,40871
5458,38784,40577,Medium,50,298.12,0.09,Regular Air,137.67,6.3,0.5,Mark Cousins,British Columbia,West,Home Office,Office Supplies,Labels,Avery 51,Small Box,0.39,40579
5579,39527,40650,Low,29,213.35,0.01,Regular Air,63.78,6.88,2,Nathan Mautz,British Columbia,West,Corporate,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,40659
5814,41217,40737,High,23,1314.64,0.03,Express Air,575.38,55.48,6.79,Nathan Cano,British Columbia,West,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,40739
6026,42692,40897,Medium,41,248.86,0.08,Regular Air,-168.67,5.98,7.5,Scott Williamson,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1920,Small Box,0.4,40899
6027,42692,40897,Medium,42,278.01,0.03,Regular Air,-202.31,6.48,8.73,Scott Williamson,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 227,Small Box,0.37,40898
6216,44007,40693,Medium,50,281.81,0.07,Regular Air,42.45,5.98,0.96,Nathan Cano,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 315,Wrap Bag,0.6,40693
6302,44610,40612,High,31,127.9,0.07,Regular Air,54.21,4.13,0.5,Hunter Lopez,British Columbia,West,Consumer,Office Supplies,Labels,Avery 506,Small Box,0.39,40612
6351,45025,40644,High,26,73.82,0.08,Regular Air,2.006,2.88,1.49,Mike Kennedy,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,40647
6374,45248,40649,Medium,38,154.85,0.05,Regular Air,-136.55,3.95,5.13,Mark Cousins,Manitoba,Prarie,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,0.59,40651
6375,45248,40649,Medium,32,4941.7725,0.1,Regular Air,704.889,195.99,8.99,Mark Cousins,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,40651
6588,46885,40701,Low,27,632.55,0.05,Regular Air,165.35,22.72,8.99,Mike Kennedy,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44,40705
6589,46885,40701,Low,48,90.96,0.02,Regular Air,-30.11,1.81,1.56,Mike Kennedy,Manitoba,Prarie,Corporate,Office Supplies,Rubber Bands,Colored Push Pins,Wrap Bag,0.49,40705
6590,46885,40701,Low,32,1997.13,0.05,Regular Air,720.45,63.94,14.48,Mike Kennedy,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,40706
6656,47333,40793,Critical,16,760.2485,0.04,Regular Air,29.799,55.99,3.3,Sally Matthias,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,0.59,40793
6892,49126,40734,Low,33,5661.08,0,Delivery Truck,1055.47,160.98,30,Mark Cousins,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,40741
6944,49601,40569,Low,15,1756.46,0.01,Delivery Truck,-101.19,113.98,30,Mark Cousins,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,40576
6960,49763,40587,Critical,8,49.04,0.02,Regular Air,9.29,5.68,1.39,Brad Norvell,Manitoba,Prarie,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,40588
6961,49763,40587,Critical,6,2320.35,0,Delivery Truck,-237.618,348.21,84.84,Brad Norvell,Manitoba,Prarie,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.66,40587
7075,50499,40828,Not Specified,18,1758.41,0.06,Delivery Truck,238.52,100.98,15.66,Brian Derr,Manitoba,Prarie,Small Business,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,Jumbo Drum,0.57,40829
7253,51777,40593,Medium,4,3465.97,0.08,Regular Air,194.3185,896.99,19.99,Mike Kennedy,Manitoba,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,40594
7254,51777,40593,Medium,13,1307.88,0.06,Regular Air,206.86,100.97,7.18,Mike Kennedy,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,40595
7410,52868,40590,Low,19,138.05,0.09,Regular Air,-100.49,7.37,5.53,Ken Heidel,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Small Pack,0.69,40592
7545,53955,40606,Critical,43,5544.99,0.04,Delivery Truck,-3404.24,130.98,130,Matt Abelman,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,40608
