Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
234,1573,41270,High,13,759.94,0.09,Delivery Truck,-226.45,60.89,32.41,Lena Radford,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,0.56,41272
307,2146,41165,Not Specified,41,6111.1685,0.06,Regular Air,1663.083,175.99,4.99,Todd Boyes,Ontario,Ontario,Small Business,Technology,Telephones and Communication,5165,Small Box,0.59,41166
308,2146,41165,Not Specified,44,113.71,0.07,Regular Air,41.7,2.61,0.5,Todd Boyes,Ontario,Ontario,Small Business,Office Supplies,Labels,Avery 479,Small Box,0.39,41167
797,5699,41119,Low,2,9.25,0.01,Regular Air,-4.21,4.13,0.99,Sean Miller,Ontario,Ontario,Small Business,Office Supplies,Labels,Avery 491,Small Box,0.39,41124
798,5699,41119,Low,41,573.89,0.09,Express Air,-121.44,14.98,7.69,Sean Miller,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,0.57,41124
1092,8033,41023,High,27,118.18,0.06,Regular Air,-133.62,4.06,6.89,Michelle Ellison,Ontario,Ontario,Small Business,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6,41024
1150,8388,40962,Low,39,290.3,0.07,Regular Air,25.16,7.59,4,Olvera Toch,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,40964
1151,8388,40962,Low,37,434.11,0.02,Regular Air,24.854,11.7,5.63,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4,40964
1152,8388,40962,Low,42,288.9,0.02,Regular Air,96.34,6.98,1.6,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Wrap Bag,0.38,40964
1334,9761,40930,Not Specified,2,202.64,0.04,Delivery Truck,-221.6238,90.97,14,Todd Boyes,Ontario,Ontario,Small Business,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,40931
1335,9761,40930,Not Specified,23,133.69,0.08,Regular Air,-92.23,5.98,7.15,Todd Boyes,Ontario,Ontario,Small Business,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Small Box,0.36,40932
1577,11398,41127,High,16,109.7,0.03,Regular Air,-106.77,5.98,10.39,Nathan Gelder,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1895,Small Box,0.4,41128
1578,11398,41127,High,26,80.89,0.03,Regular Air,23.37,2.94,0.81,Nathan Gelder,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4,41129
2072,14820,40917,High,39,278.902,0.04,Express Air,-104.467,7.99,5.03,Michael Dominguez,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,40919
2225,16098,41111,Low,31,480.43,0.06,Regular Air,50.59,14.98,8.99,Patricia Hirasaki,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39,41115
2229,16103,41105,Not Specified,31,217.14,0,Regular Air,-62.97,6.48,6.22,Maria Zettner,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,0.37,41107
2596,18757,41051,Low,9,222.2,0.03,Regular Air,-40.25,22.38,15.1,Matthew Clasen,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,41053
2597,18757,41051,Low,5,39.9,0.02,Regular Air,-37.8005,5.94,9.92,Matthew Clasen,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Storex Dura Pro™ Binders,Small Box,0.38,41056
3231,23174,41116,Low,16,3549.9,0.06,Delivery Truck,44.8,216.6,64.2,Harry Marie,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum,0.59,41118
3232,23174,41116,Low,8,138.24,0.03,Regular Air,-60.04,16.74,7.04,Harry Marie,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Rogers® Profile Extra Capacity Storage Tub,Small Box,0.81,41123
3816,27201,41115,High,10,5056.89,0.02,Delivery Truck,789.05,500.98,26,Scot Coram,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6,41115
3817,27201,41115,High,45,3500.1,0.01,Delivery Truck,-2661.318,70.89,89.3,Scot Coram,Ontario,Ontario,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,0.72,41115
4173,29573,40924,Critical,43,792.21,0.05,Regular Air,42.24,18.97,9.54,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1939,Small Box,0.37,40926
4297,30597,41126,High,18,93.02,0.07,Regular Air,20.01,5.08,2.03,Michelle Ellison,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Master Caster Door Stop, Brown",Wrap Bag,0.51,41128
4298,30597,41126,High,42,639.84,0.03,Regular Air,-95.76,15.14,4.53,Michelle Ellison,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,41127
4492,32000,41165,Low,49,162.16,0.05,Regular Air,24.95,3.29,1.35,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,41167
4493,32000,41165,Low,26,15168.82,0.02,Delivery Truck,-1096.776,550.98,147.12,Victoria Wilson,Ontario,Ontario,Home Office,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Jumbo Box,0.8,41172
4918,35012,41068,Medium,10,126.79,0.04,Regular Air,-16.38,11.97,4.98,Thomas Boland,Ontario,Ontario,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,41068
4919,35012,41068,Medium,11,1770.2015,0.08,Regular Air,-165.946,195.99,4.2,Thomas Boland,Ontario,Ontario,Corporate,Technology,Telephones and Communication,T65,Small Box,0.56,41069
5009,35713,41199,Medium,49,1355.47,0.04,Regular Air,590.0445,28.53,1.49,Phillip Breyer,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,41199
5082,36229,41173,Not Specified,12,1465.29,0.02,Regular Air,373.5,120.97,7.11,Patrick O'Donnell,Ontario,Ontario,Home Office,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,41176
5083,36229,41173,Not Specified,24,3590.33,0.01,Delivery Truck,-31.725,146.34,43.75,Patrick O'Donnell,Ontario,Ontario,Home Office,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,41175
5527,39168,41046,High,22,809.91,0.07,Regular Air,321.674,37.7,2.99,Natalie Fritzler,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,41049
5528,39168,41046,High,50,1027.66,0,Regular Air,184.07,19.98,8.68,Natalie Fritzler,Ontario,Ontario,Home Office,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,41048
5529,39168,41046,High,30,301.38,0.06,Regular Air,5.08,10.48,2.89,Natalie Fritzler,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Small Pack,0.6,41048
5685,40193,41154,High,34,3130.2015,0.07,Express Air,692.775,115.99,2.5,Maria Zettner,Ontario,Ontario,Corporate,Technology,Telephones and Communication,6162m,Small Box,0.57,41154
6499,46276,41252,Critical,4,114.83,0.04,Regular Air,-52.62,28.48,1.99,Sean Miller,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,41253
6500,46276,41252,Critical,23,16743.76,0,Regular Air,6079.63,699.99,24.49,Sean Miller,Ontario,Ontario,Small Business,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,41254
6551,46566,41008,Medium,49,1534.7,0.07,Regular Air,258.25,31.11,3.6,Patrick O'Donnell,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",Small Pack,0.64,41009
7369,52516,40913,High,50,4962.05,0.08,Delivery Truck,335.29,119.99,56.14,Scot Coram,Ontario,Ontario,Corporate,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,40913
7370,52516,40913,High,19,192.39,0.08,Express Air,-31.67,10.23,4.68,Scot Coram,Ontario,Ontario,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,40916
7508,53574,41008,Medium,8,669.69,0.03,Regular Air,-297.02,80.98,35,Scot Coram,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,41009
7552,54023,41112,Not Specified,45,405.6,0.07,Regular Air,-8.5905,8.85,5.6,Sean Miller,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,41113
7745,55458,40984,High,32,115.78,0.07,Regular Air,-167.417,3.52,6.83,Shahid Collister,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box,0.38,40986
7746,55458,40984,High,13,210.22,0,Regular Air,-30.71,14.98,7.69,Shahid Collister,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,0.57,40986
8142,58210,41249,Medium,38,144.03,0.03,Regular Air,-139.518,3.58,5.47,Patrick O'Donnell,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,41250
178,1154,40953,Critical,7,516.65,0.01,Express Air,57.1,70.97,3.5,Thea Hendricks,Newfoundland,Atlantic,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,40954
1308,9602,41223,Critical,27,2654.16,0.01,Delivery Truck,600.93,90.97,28,Hunter Lopez,Newfoundland,Atlantic,Consumer,Technology,Office Machines,Lexmark Z55se Color Inkjet Printer,Jumbo Drum,0.38,41225
1310,9602,41223,Critical,15,1722.65,0.05,Delivery Truck,-399.67,114.98,51.42,Hunter Lopez,Newfoundland,Atlantic,Consumer,Furniture,Bookcases,Sauder Camden County Collection Library,Jumbo Box,0.65,41224
1485,10688,41041,Medium,14,618.84,0.05,Regular Air,-200.84,41.47,34.2,Craig Yedwab,Newfoundland,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,41042
1994,14215,41103,Medium,44,2277.03,0.07,Regular Air,964.1,55.48,6.79,Karl Brown,Newfoundland,Atlantic,Home Office,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,41104
2059,14727,41109,Medium,50,8532.152,0.04,Delivery Truck,-513.79042,212.6,52.2,Bobby Trafton,Newfoundland,Atlantic,Small Business,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.64,41112
2191,15781,41155,High,29,824.51,0.01,Regular Air,0.9,27.48,4,David Flashing,Newfoundland,Atlantic,Home Office,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,41156
2370,17157,41171,Low,31,3081.471,0.09,Regular Air,574.983,125.99,4.2,Rick Duston,Newfoundland,Atlantic,Corporate,Technology,Telephones and Communication,i1000plus,Small Box,0.57,41175
3306,23619,41264,Medium,7,1043.12,0.06,Regular Air,-52.4958,150.98,13.99,Nora Paige,Newfoundland,Atlantic,Small Business,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,41265
3564,25442,40913,High,32,1666,0.08,Regular Air,742.96,55.48,4.85,George Zrebassa,Newfoundland,Atlantic,Home Office,Office Supplies,Paper,Xerox 1888,Small Box,0.37,40915
4468,31845,41204,Low,11,114.55,0.05,Regular Air,28.61,10.06,2.06,Damala Kotsonis,Newfoundland,Atlantic,Corporate,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag,0.39,41211
5093,36294,41141,Medium,46,611.16,0.04,Regular Air,100.215,12.95,4.98,Yana Sorensen,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,41143
5241,37287,41214,Low,45,130.25,0.05,Regular Air,0.89,2.98,1.58,Brad Thomas,Newfoundland,Atlantic,Corporate,Office Supplies,Rubber Bands,Staples Gold Paper Clips,Wrap Bag,0.39,41219
5323,37831,41116,Not Specified,30,453.87,0.08,Regular Air,76.59,15.98,4,Cynthia Voltz,Newfoundland,Atlantic,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,41118
5478,38912,41210,Low,26,1514.9635,0.02,Regular Air,310.185,65.99,4.99,Ben Peterman,Newfoundland,Atlantic,Corporate,Technology,Telephones and Communication,T193,Small Box,0.57,41217
5776,40994,41191,High,42,793.04,0.1,Regular Air,323.0765,20.98,1.49,Michael Paige,Newfoundland,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35,41193
5874,41666,40971,Medium,26,596.156,0.1,Express Air,-97.922,28.99,8.59,Corey Roper,Newfoundland,Atlantic,Small Business,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Medium Box,0.56,40972
5961,42306,41166,High,18,47.4,0.03,Regular Air,-63.03,2.28,5.2,Maureen Gastineau,Newfoundland,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",Wrap Bag,0.41,41168
5994,42469,41221,Not Specified,31,934.87,0.09,Regular Air,98.6935,31.74,12.62,Muhammed Yedwab,Newfoundland,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37,41222
6137,43460,41071,Medium,2,25.09,0.07,Regular Air,-17.595,8.04,8.94,Astrea Jones,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,41072
6211,44000,41186,Not Specified,15,502.8,0,Regular Air,-19.1,30.98,19.51,Dan Campbell,Newfoundland,Atlantic,Small Business,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36,41186
7164,51111,40948,Not Specified,1,61.098,0.02,Regular Air,-257.719,65.99,5.92,Eric Murdock,Newfoundland,Atlantic,Home Office,Technology,Telephones and Communication,252,Small Box,0.55,40950
8080,57638,41021,Low,49,570.43,0.07,Regular Air,78.89,11.48,5.43,Christy Brittain,Newfoundland,Atlantic,Consumer,Office Supplies,Paper,Personal Creations™ Ink Jet Cards and Labels,Small Box,0.36,41023
8081,57638,41021,Low,49,100.08,0.08,Regular Air,-85.58,2.08,2.56,Christy Brittain,Newfoundland,Atlantic,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,41023
518,3556,41174,Not Specified,48,269.37,0.05,Regular Air,-103.546,5.74,5.01,George Zrebassa,Nova Scotia,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,41177
542,3654,41062,Low,39,7338.79,0.03,Regular Air,4031.62,204.1,13.99,Karl Brown,Nova Scotia,Atlantic,Corporate,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,0.37,41067
543,3654,41062,Low,47,12569.31,0.1,Delivery Truck,3160.63,279.81,23.19,Karl Brown,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.59,41062
546,3680,41252,Not Specified,27,177.95,0.09,Regular Air,-61.75,6.48,6,Evan Henry,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Xerox 2,Small Box,0.37,41254
609,4162,40948,Low,2,381.6,0.1,Regular Air,-319.02,193.17,19.99,Alyssa Tate,Nova Scotia,Atlantic,Small Business,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,40952
699,4896,41142,Critical,25,831.52,0.07,Regular Air,259.47,35.41,1.99,Michael Stewart,Nova Scotia,Atlantic,Small Business,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,0.43,41142
700,4896,41142,Critical,10,1089.87,0.06,Express Air,-124.509,125.99,5.99,Michael Stewart,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,i600,Small Box,0.56,41144
926,6695,41087,Low,49,295.24,0.08,Express Air,-279.933,5.81,8.49,Natalie Webber,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,41087
952,6885,41079,Low,4,481.27,0.02,Delivery Truck,-181.27,113.98,30,Damala Kotsonis,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,41081
1021,7458,41003,Critical,16,226.81,0.05,Regular Air,-5.3705,14.45,7.17,Karen Carlisle,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,41005
1022,7458,41003,Critical,46,511.07,0.01,Regular Air,-165.74,10.97,6.5,Karen Carlisle,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,41004
1239,9024,41062,Medium,44,2318.2135,0.07,Regular Air,583.749,65.99,2.79,Katherine Murray,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,V8162,Small Box,0.56,41062
1309,9602,41223,Critical,16,36.23,0.02,Regular Air,-24.87,2.12,1.99,Hunter Lopez,Nova Scotia,Atlantic,Consumer,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack,0.55,41225
1528,11011,41042,High,36,305.62,0.1,Regular Air,-129.86,8.74,8.29,Fred McMath,Nova Scotia,Atlantic,Small Business,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,41043
1665,12005,41084,Not Specified,4,1660.86,0.04,Regular Air,-164.59,415.88,11.37,Dean Percer,Nova Scotia,Atlantic,Home Office,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,41086
1846,13284,41133,High,22,9062.44,0.05,Regular Air,3858.2775,420.98,19.99,Muhammed Lee,Nova Scotia,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,41134
1847,13284,41133,High,49,1662.57,0.1,Regular Air,674.9935,37.7,2.99,Muhammed Lee,Nova Scotia,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,41134
2217,16036,40913,Medium,28,2160.27,0.09,Regular Air,-818.32,80.98,35,Harold Dahlen,Nova Scotia,Atlantic,Corporate,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,40914
2284,16452,41144,Medium,46,134.42,0.05,Regular Air,9.34,2.88,1.01,David Flashing,Nova Scotia,Atlantic,Home Office,Office Supplies,Pens & Art Supplies,"Sanford Colorific Colored Pencils, 12/Box",Wrap Bag,0.55,41145
2299,16548,40944,Not Specified,40,3028.86,0.04,Regular Air,-2595.6502,71.37,69,David Flashing,Nova Scotia,Atlantic,Consumer,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,40946
2606,18849,41126,High,6,751.71,0.09,Regular Air,50.83,131.12,0.99,Deanra Eno,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box,0.55,41126
2898,20932,41119,High,38,123.26,0.02,Regular Air,-4.73,3.26,1.86,Raymond Fair,Nova Scotia,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Wrap Bag,0.41,41121
2947,21344,41252,Low,48,2011.46,0.01,Regular Air,171.07,41.32,8.66,Bobby Trafton,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76,41259
3280,23428,41210,High,41,980.95,0.02,Regular Air,234.68,22.84,8.18,Alan Shonely,Nova Scotia,Atlantic,Small Business,Office Supplies,Paper,Xerox 1991,Small Box,0.39,41212
3307,23619,41264,Medium,45,285.91,0.02,Regular Air,-104.99,6.24,5.22,Nora Paige,Nova Scotia,Atlantic,Small Business,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,41266
3308,23619,41264,Medium,48,2611.8035,0.06,Regular Air,644.814,65.99,5.92,Nora Paige,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,252,Small Box,0.55,41267
3364,24067,41143,High,30,128.25,0.07,Express Air,-95.312,3.98,5.26,Frank Atkinson,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,41145
3565,25442,40913,High,40,453.98,0.02,Regular Air,67.6,11.34,5.01,George Zrebassa,Nova Scotia,Atlantic,Home Office,Office Supplies,Paper,Xerox 188,Small Box,0.36,40915
3599,25666,41154,Critical,36,5072.34,0.06,Regular Air,369.46,140.85,19.99,Hunter Lopez,Nova Scotia,Atlantic,Consumer,Office Supplies,Storage & Organization,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Small Box,0.73,41155
3766,26912,41026,Low,21,1090.11,0.08,Regular Air,55.87,53.98,5.5,Noel Staavos,Nova Scotia,Atlantic,Home Office,Technology,Computer Peripherals,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Small Box,0.62,41035
4467,31845,41204,Low,36,3645.12,0.04,Delivery Truck,807.29,100.98,15.66,Damala Kotsonis,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,Jumbo Drum,0.57,41204
5239,37287,41214,Low,18,122.41,0.09,Regular Air,2.37,6.64,4.95,Brad Thomas,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,41218
5549,39300,41021,High,9,44.51,0.01,Regular Air,-43.48,4.06,6.89,Emily Burns,Nova Scotia,Atlantic,Home Office,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6,41023
5888,41766,41163,Critical,7,273.42,0,Regular Air,10.064,34.54,14.72,Stefania Perrino,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,41164
5960,42306,41166,High,19,773.83,0.06,Regular Air,146.79,40.98,5.33,Maureen Gastineau,Nova Scotia,Atlantic,Consumer,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Small Box,0.57,41168
6840,48706,41212,Low,18,132.78,0.09,Regular Air,-130.96,7.28,11.15,Erica Hernandez,Nova Scotia,Atlantic,Small Business,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,41219
7074,50471,40911,Low,25,5859.25,0.02,Delivery Truck,1358.53,226.67,28.16,Deborah Brumfield,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,40913
7826,55938,41092,Not Specified,18,1769.9,0.05,Express Air,-468.89,95.99,35,Mark Haberlin,Nova Scotia,Atlantic,Small Business,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving,Large Box,,41093
7974,57056,41221,Low,29,2185.61,0.01,Delivery Truck,-2897.2515,70.89,89.3,Bradley Talbott,Nova Scotia,Atlantic,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,0.72,41228
8367,59781,41255,Not Specified,24,4408.27,0.04,Delivery Truck,329.28,180.98,30,Julia Barnett,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,41256
519,3556,41174,Not Specified,41,4933.99,0.1,Regular Air,1161.89,128.24,12.65,George Zrebassa,Nova Scotia,Atlantic,Home Office,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,,41174
887,6373,40931,Not Specified,1,62.77,0.01,Regular Air,-36.84,60.97,4.5,Denise Leinenbach,Nova Scotia,Atlantic,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Small Box,0.56,40932
953,6885,41079,Low,40,879.54,0.09,Regular Air,166.93,23.99,6.3,Damala Kotsonis,Nova Scotia,Atlantic,Corporate,Technology,Office Machines,TI 36X Solar Scientific Calculator,Medium Box,0.38,41079
1051,7751,41266,Not Specified,45,4547.9,0.01,Delivery Truck,-768.14,95.98,58.2,Ann Blume,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum,0.58,41267
2060,14727,41109,Medium,33,2269.41,0.05,Regular Air,630.18,70.97,3.5,Bobby Trafton,Nova Scotia,Atlantic,Small Business,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,41110
2153,15399,41042,Critical,46,2514.5125,0.04,Express Air,601.65,65.99,4.99,Benjamin Venier,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,T193,Small Box,0.57,41043
2260,16231,41156,Low,20,2506.38,0.07,Delivery Truck,-500.4571,124.49,51.94,Nora Paige,Nova Scotia,Atlantic,Consumer,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,41161
2437,17698,41042,High,22,1118.2515,0.1,Regular Air,-59.587,65.99,8.99,Michael Kennedy,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,8260,Small Box,0.58,41044
2438,17698,41042,High,40,609.4,0.04,Regular Air,-89.2285,15.28,10.91,Michael Kennedy,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,Small Box,0.36,41043
3246,23268,40924,High,5,255.31,0.02,Regular Air,41.41,48.04,5.79,Pierre Wener,Nova Scotia,Atlantic,Home Office,Office Supplies,Paper,Xerox 1937,Small Box,0.37,40926
4114,29280,40996,Medium,30,856.34,0.06,Regular Air,248.91,28.38,1.99,Bill Shonely,Nova Scotia,Atlantic,Small Business,Technology,Computer Peripherals,Maxell 4.7GB DVD-R,Small Pack,0.51,40997
4153,29473,40954,Medium,31,206.2865,0.05,Regular Air,-111.98,7.99,5.03,Katrina Willman,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,40956
